partition,book_name
"a frame they've figured for you or why the F.B.I.--"" I laughed. ""Okay, Merry,"" I told him, ""you're still my attorney. The F.B.I.'s been swell. The Special Agent assigned to check up on me, A. J. Harcourt, couldn't be nicer. I'd trust him not to pull a fast one."" Vail frowned. ""The F.B.I. may be swell,"" he answered, ""but their hand can be forced. They have to act on information received and superior orders. Your man Harcourt may be the nicest guy in the world but if he's told to bring you in he'll bring you in."" ""Then what's your advice, counselor?"" ""My advice to you, Winnie,"" he said, ""is to try to forget about it. Just go right ahead with your plans, whatever they are, just so you don't try to leave this jurisdiction or go into hiding. The best thing you could do is to go back to Bedford Hills and mind your own business and don't let these government so-and-so's push you around. Hell, this is a free country!"" ""But I phoned Jimmie to meet me at the Ritz at five o'clock,"" I objected, ""with our traveling things."" Vail glanced at his wrist-watch. ""It's not three yet. If you phone her now the chances are she hasn't left. Tell her to stay put. Remember, the less you act guilty or scared the safer you are. The dog doesn't start to chase the rabbit until the rabbit starts to run."" I phoned back to Pook's Hill and was",The Rat Race
"alone, yet our instinct is wiser than wisdom itself. God bless you, Mr. Tompkins, and may you come to no harm if you find the key to this locked room."" ""Thank you, sir,"" I said. ""Now there remain only the Catholics. Perhaps a parish priest--"" ""I shall be very much surprised if a priest advises you differently, Mr. Tompkins,"" the Rabbi observed. ""Drop in again some time and tell me, will you?"" I gave him his check for the Temple Ben-David and went on to the rectory of St. Patrick's-by-the-Gashouse, where I asked for the priest. ""Sure, Father Flanagan's celebrating Mass,"" the aged housekeeper rebuked me. ""I'll wait,"" I told her. ""I have a contribution for the church. I must give it to him personally."" ""Glory be!"" she remarked, and withdrew, muttering. Father Flanagan was a burly, well-built young Irish-American with a friendly smile and a crushing handshake. ""Mrs. Casey tells me you have something for the church, Mr.--"" ""My name's Tompkins, Father. I have a check for a thousand dollars. I'll give it to you now. There are no strings to it but I'd like to ask you to help me."" ""Well, I'll be--You know, Mr. Tompkins,"" Father Flanagan told me, ""just this morning at breakfast Mrs. Casey said she was praying that we'd finish raising the money for the new altar before the Bishop's visit, and here it is. Isn't that wonderful, now?"" ""There you are, Father,"" I told him, ""and welcome to it."" ""Thank you, Mr. Tompkins,""",The Rat Race
"no good in the world. I drifted off to sleep. I awakened with a start, as though a voice had summoned me. The moonlight was streaming through the bedroom window. I knew what I must do. I got out of bed, crossed the room to the clothes-closet, felt over in the corner until my fingers found the knot-hole in the smooth pine lining. I pressed and there was a click. I reached down and lifted the sloping shelf for shoes. There, underneath it, lay a small, neatly docketed file. There were many papers and the record went back for years. I switched on the light and examined the contents of the envelope marked ""Thorium."" It was all there--the ship--the names--the ports--the mission. There was documentation on Jacklin. I ran through it. It was accurate and included a specimen of my signature. There was a cross-reference to Chalmis and a small file on someone named Kaplansky. Irrelevantly included was a folder which contained three cards labeled ""Retreat--Holy Week."" ""St. Michael"" and ""Stations of X!"" I crossed to the fireplace and put the papers in the grate. For an hour I sat there feeding the flames with the record of betrayal and infamy. Names, places, dates--I glanced at them, forgot them and burned them with rising exaltation. Thank God! that load was off my conscience. I might have to answer for Winnie's sins but I was damned if I'd be responsible for his crimes. And the killing of Ponto was no longer",The Rat Race
"and you know it. I don't care if you're a louse or a souse. You can always come to me any time you're in trouble and I'll fix you up. Now you're in trouble with the cops, so how about me helping you? Huh?"" ""You're a good kid,"" I said truthfully, for Arthurjean was indeed one of God's own sweet tarts. ""The truth is I'm in all kinds of a jam. You see, I can't seem to remember what I've been doing before last Monday. It's sort of like loss of memory, only worse. This F.B.I. thing is only one of my headaches."" She looked at me questioningly. ""So you don't remember where you were before Monday?"" she asked. She slouched across the room, leaned down and gave me a hearty kiss. ""Will that help you remember? It was like I told that detective. You and me were right here in this place over Easter and don't forget it."" I sighed. I liked Arthurjean, though she was as corned-beef and cabbage to Germaine's caviar and champagne. ""Okay,"" I said. ""I won't forget it."" ""Attaboy!"" she agreed. ""Now that we've got that settled, suppose you tell me where the hell you really were over the week-end. You stood me up Friday night and today's the first time I've set eyes on you since you left the office Friday morning. Boy, you may have some explaining to do to the F.B.I., but it's nothing to what you got to explain to momma.""",The Rat Race
"tell him that the war's lost. Our game now is to salvage resources for the next war, which will be against Russia, unless I miss my guess. We've got to use these last few weeks and days to rush funds, patents, papers, brains and organization out of the Reich. Send them to Sweden, to Switzerland, to Italy. Fly them to Spain, slip them in U-boats to Buenos Aires or Dublin. Tell Ribbentrop that New York understands our problem and will play the game right across the board, but there must be no shilly-shallying, no nonsense about 'last stands.' If Hitler wants a Siegfried finish, let him have it, but from now on our job is to save Germany as an asset for her Western Allies and as a people whom the world will need to fight the Soviets. Tell him that, will you, old man? Thanks most awfully."" Roscommon finished his drink with an expert swirl of the glass, smiled, shook hands and left the room as abruptly as he had arrived in it. I picked up the outside phone. ""Get me F.B.I. Headquarters,"" I said. ""I wish to speak to Mr. A. J. Harcourt. Thanks, I'll wait."" CHAPTER 10 ""Well, there it is, Harcourt,"" I ended my recitation. ""Miss Briggs believes me, my wife doesn't, and I don't expect you to. But if you're interested, I can prove I'm Frank Jacklin any number of ways."" The G-Man finished his drink and stared absent-mindedly at the ceiling, while Arthurjean poured",The Rat Race
"curiosa in a Carnegie library. She had not shown a trace of recognizing Frank Jacklin inside the body of Winnie Tompkins, even though my morning calisthenics were reducing my circumference. I was licked. I was no Faustus to woo this Marguerite, especially when she obviously had someone else on the string. The Master of the Rat Race obviously meant me to play the hand he had dealt me, and no Joker. By Godfrey, it would go hard with Dorothy's boss when I came to grips with him. All the Navy men who had been hitched by Washington would applaud me--Marty Donnell who had been sent out against the ""Nagato"" with the wrong size shells for his guns; Abie Roseman, who had been cashiered because he had refused to okay a travel order for the Admiral's sweetie; Julius Winterbottom, who had died on the ""Lexington""--and all the gobs who had died. Well, win or lose, I'd give the F.B.I. a run for its money and what could they do to me? Damn it! I was a civilian--one of the guys that paid their salaries! Colonel Ivor McIntosh of the Chicago McIntoshes was one of those who had been born with a platinum spoon and a broad ""A"" in his mouth. His face bore the marks of years of application to the more expensive tables, cellars and bedrooms. His uniform was in the U.S. Army but definitely not of it--having a Savile Row touch that suggested the Guards. He was, he told",The Rat Race
"to be bothered."" He clucked consolingly and passed on. I was lucky enough to reach Bedford Hills without other encounters and walked along the darkened platform until I spied a taxicab. ""Can you drive me out to my place?"" I asked the driver. ""Sure, Mr. Tompkins. Glad to,"" he replied. ""Goin' to leave your coop down here?"" I nodded. ""Yep. I'm too damned tired to drive home. Got any other passengers?"" ""Only a couple of maids from the Milgrim place,"" he said, ""but we can drop you first and let them off afterwards if you're feelin' low."" ""Hell, no!"" I insisted. ""This is a free country--first come first served. You can drive me on to Pook's Hill after you've left them at the Milgrim's. Perhaps they'd get in trouble if they were delayed."" The driver looked surprised and rather relieved. ""Haven't heard of any employers firin' maids in these parts since Wilkie was a candidate,"" he said. I climbed into the cab, across the rather shapely legs and domestic laps of two attractive-looking girls who murmured vaguely at me and then resumed a discussion of the awful cost of hair-do's. I felt rather pleased with myself. I seemed to have won at least one man's approval in the opening stages of my celestial rat-race. Now for my first meeting with the woman whom I had married nearly ten years ago, according to the Social Register. Surely she would recognize that there was something radically wrong with her husband before I",The Rat Race
"went to Baltimore, to get a mental check-up at the Phipps Clinic."" ""Did they--Are you--Are you all right?"" she faltered. ""I couldn't bear it if--"" I laughed and gave her a good hug. ""I'm all right,"" I told her. ""They didn't have time to examine me but gave me two bits of advice. First, I was to get Jerry Rutherford to handle my case. I guess you need political influence now to get yourself locked up. And then, I was told that I ought to have more licker and wimmin in my life. It seems I'm getting in a rut."" ""Winnie!"" ""Uh-huh! They recommended it for curing highly inhibited cases like mine. I'm repressed or something."" ""It must be something,"" Germaine observed fifteen minutes later. ""Oh, dear, I didn't even think whether the door was locked. I'm a sight. You don't act repressed to me."" She turned her face towards me, her eyes laughing. ""In any case, I'll have to see a doctor,"" I said, ""and it might as well be Rutherford. He knows so much about me that I won't have to do a lot of explaining."" ""Winnie!"" Germaine swung her feet to the floor and straightened her clothes. ""Winnie,"" she repeated, ""_must_ you go to a doctor? Can't we try the _other_ prescription--I mean, give it a _good_ try?"" I shook my head. ""No can do. I've got to get my memory straightened out. You and I--well, _we're_ all right now. But there's my business and then there's",The Rat Race
"chair, facing her, and lighted a cigarette too. ""Well?"" I inquired. ""Winnie,"" she began, ""you know I never try to interfere with your private life or try to ask questions, but don't you think this farce has gone on long enough?"" I flicked some ash on the carpet and tried to look inscrutable. ""You know what you are doing, of course,"" she continued, ""and your performance in Washington was magnificent, but just between ourselves, can't you relax?"" Although the windows were open, the room seemed oppressively warm. I threw back my coat and confronted her without speaking. ""Of course,"" Virginia continued, ""I know we've got to be discreet. There can always be dictaphones and detectives and it seems that the F.B.I. knows all about this place, but can't you just--"" She jumped up and faced me. With an angry movement, she snatched off her dressing-gown and flung it on the floor. ""There!"" she said. ""Is there anything _wrong_ with me? Am I repulsive? Or don't you care?"" It must have been the three specials that lifted me from the easy chair and whisked me across the room to the embattled red head, but it must have been my guardian angel that prompted my next move. I pulled out my fountain pen and wrote rapidly on the back of an envelope: ""I suspect that we are watched."" Her eyes widened and she quickly grabbed her gown and draped it around her. I laid my finger to my lips. ""What I came",The Rat Race
"government. Just tell me what I was doing in March and give me a hint of what lies ahead next month."" She examined the chart carefully and made a few pencilled notes on a scratch-pad. Then she looked up at me in bewilderment. ""This doesn't make much sense, Mr. Tompkins,"" she told me, ""but here it is. So far as I can make out, in March you went on a long trip and had some kind of bad accident. There's Neptune and Saturn in conjunction under Aries and Venus in opposition. That could mean more trouble with that girl, I s'pose. Then early in April you came under a new sign--money it looks like, lots, of it, and Venus is right for you. It looks like happiness. Now for the future, there's something I don't understand. There's a sort of jumble--an accident mebbe--right ahead of you and then some kind of crisis. You're going to live quite happy with a woman for a while--and, well, that's all I can see, except--"" she paused. I raised my eyebrows. ""Except what?"" I asked. ""I want the truth."" She lowered her head. ""It _might_ be a bad illness,"" she said, ""but it's the combination I generally call a death--somebody else's death, that is. You aren't planning to murder anybody, are you?"" I leaned back in my chair and laughed heartily. ""Good Lord, no! Miss Clump. And even if I did I have money enough to hire somebody to do it for me--like the",The Rat Race
"me Joan of Arc. It's just that--Well, I was brought up on church and Sunday School and the Catechism and forgot it all as soon as I graduated from Miss Spence's and had my coming-out party. But they are all so proud and grand, these clergymen. They are so sure of themselves. I once went to an Easter service in Washington, it was at St. Thomas's, when the sermon was entirely devoted to a passionate plea for money, money, money. I've never met a clergyman yet who didn't hint that while the Lord loved my soul, the Church would settle for cash."" ""I suppose the churches need money like everybody else,"" I suggested. ""At least they don't charge admission like the movies."" ""Oh, I know they need money but they can't need money as much as people need goodness or God or whatever it is they do need. I'd like to find a single good simple man who wasn't too sure of himself. Well, I can't explain. Get undressed and come to bed, darling. The sheets are bitterly cold."" I chucked my clothes onto the chair by the fire. ""Hell!"" I exclaimed. ""That would be too awful!"" Germaine made a vague questioning noise. ""Suppose we are resurrected not as we'd like to be but as we are. You'd be safe. You have the build of an angel and you'd be a knockout with wings, but I'd look like a ringer even in the best of haloes and with this weight",The Rat Race
"be letting you go, Mr. Tompkins? Of course, if it was only for a broken leg or a fractured skull, it would be easy, but what about St. Elizabeth's?"" I raised my eyebrows. ""Never heard of it,"" I said. ""St. Elizabeth's,"" he explained, ""is where we send people in Washington who aren't right in the head. We have a lot of alienists and psychiatrists there who can look you over, keep you under observation. They can hold you there as long as they like, because if there's any question about a man's sanity, they would be failing in their duty if they let him go."" ""In other words, Mr. Flynn,"" I interrupted, ""you threaten to send me to the local lunatic asylum if I raise any objection to your methods. Is that the game?"" Flynn was on familiar ground here. ""Mr. Tompkins,"" he asked me. ""How's your health? You don't look any too good to me. Don't you think you'd be better for a little special care?"" I laughed admiringly. ""So that's how it's done, is it? Well, I never thought the Secret Service was reduced to blackmail. Okay, I'll pay."" ""Who ever mentioned pay?"" Flynn was indignant. ""Nuts!"" I replied. ""Cops are all the same. They jail Capone for income tax because they can't convict him of being a racketeer. You think you're being cute by sending people to the booby-hatch if you have no proof that they're dangerous. So, go ahead, send me to St. Elizabeth's but don't",The Rat Race
"information, Mr. Tompkins, Roscommon told the Director the same thing a month ago but when Mr. Hoover tried to warn the Secret Service he had his ears slapped back. If I'd known about the Roscommon angle in your case I would have told the New York office not to worry. I thought perhaps that this was another angle on the same story."" ""Do you believe that President Roosevelt was assassinated, Mr. Lamb?"" I asked, point-blank. He shrugged his shoulders. ""No, I do not,"" he replied. ""Not officially, that is. It is not inconceivable and the Secret Service is so set in its ideas and methods that--well, frankly I'd rather not believe it. I have no evidence, aside from a verbal warning which might have been coincidence. Some of our toxicologists say that it could be done, others deny that there is a virus which can produce the symptoms of a paralytic stroke. In any case, it's outside of our jurisdiction."" I heaved a sigh of relief. ""Thank God I'm clear of that one,"" I said. ""I shouldn't like to be mixed up, even by accident, in anything like that. I remember what happened to Dr. Mudd."" Lamb nodded. ""The doctor who bandaged Booth's leg after the murder of Lincoln? Yes, I can see your point."" ""How about the third charge?"" I asked. Lamb looked serious. ""That's not going to be so easy, Mr. Tompkins,"" he announced. ""Harcourt reports that he doesn't think there's anything to it, but Naval Intelligence has",The Rat Race
"into a poker-game. By the time we pulled into Grand Central I was eighteen dollars and seventy cents ahead, thanks to a full-house just before we reached 125th Street. Instead of joining my fellow-brokers in their Gadarene rush for the downtown subway express, I strolled north along Park Avenue to the Pond Club. At the Pond Club I found Tammy engaged, as ever, in polishing the glasses behind his gleaming little bar. ""My! Mr. Tompkins,"" he exclaimed. ""You look as though you'd just made a million dollars,"" he told me. ""The usual, sir?"" ""It was nearly three millions, Tammy, and accept no substitutes. What I need is concentrated protein. How about a couple of dozen Cotuits and some black coffee?"" The steward raised his eyebrows knowingly. ""I'll mix you one of my Second Day Specials, sir,"" he said. ""Funny thing about that drink. One night, young Mr. Ferguson--he's a new member, sir--was feeling merry and felt a sudden sense of compassion for the statue of Civic Virtue in front of the City Hall. Of course, I've never seen it but they tell me that it's a very fine work of art, by a person named Mac Monnies, I believe. He wasn't a member of the club, of course, but that's what I understand the name to be. So Mr. Ferguson would have nothing for it but to take one of my Second Day Specials down to the Civic Virtue and give him a drink. It seemed that Mr. Ferguson felt",The Rat Race
"* Seconds or centuries later I opened my eyes. The old Chevy seemed to have pulled away and was now parked ahead of us along the righthand side of the road. My wind-shield had not shattered and, so far as I could see, no major damage had been done to my car though I hated to think of the fenders. I ached in every limb. My neck itched intolerably so I scratched it with my left leg. I shook myself. ""Well, I'll be damned!"" I exclaimed, only to hear a deep growl that seemed to originate from within my hairy chest. I glanced over my shoulder. There, in the seat beside me, hunched forward over the steering-wheel, sat a heavy-built man, a thin trickle of blood sliding down his cheek, his eyes closed and his lips open, while he snorted with concussion. Instinctively, I called for help. My reward was a series of loud, angry barks. Again my ear itched and I scratched it again with my left leg. It seemed that I had become a dog. The man beside me stirred and moaned. Then he opened his eyes. ""Ponto,"" he said dreamily. ""Good dog!"" The driver of the other car walked back and was standing by the window. ""You all right, mister?"" he asked. ""You was doing fifty easy. Lucky for you I see you coming."" The man in the driver's seat gave a feeble smile. ""My fault,"" he admitted. ""I was day-dreaming. Lucky this heap has good brakes.",The Rat Race
"Suddenly he whirled to me. ""We're here to protect the President,"" he snapped, ""and we don't propose to take any lip from you."" I said nothing. Then I noticed the flag over the White House at half-mast. ""Why's that flag at half-mast, Mr. Flynn,"" I asked. ""Because the President's dead."" ""Was he murdered?"" I asked. ""He was not! He died of natural causes, but we don't go for people plotting to kill any President, even if he's dead. Our job depends on it."" I rubbed out the stub of my cigarette on the corner of his mahogany desk and lighted another one. ""Since Roosevelt wasn't murdered, what am I here for?"" I asked. ""I'm a perfectly respectable New York business man. I'm registered at the Willard and my wife can identify me. I have plenty of other references, if you need them. The F.B.I., say, or General Wakely in Counter Intelligence. If you have anything to ask me, I'll be glad to try to answer questions, but I'm damned if I propose to sit here and let myself be accused of something I never dreamed of doing."" ""And what are you going to do about it?"" he asked. ""Sue?"" ""Oh, I have no doubt that you can beat me up and send me to the hospital, but as soon as I'm out I'll tell my story and then I guess a man named Flynn will be looking for another job."" Flynn smiled. ""And why do you think the hospital will",The Rat Race
"I'm wrong you'll know it. But I assure you that I am not wrong. The war is over and Roosevelt is the only obstacle to certain long-range practical arrangements for organizing the peace. The Old World, mind you, doesn't like outsiders like Wilson and Roosevelt telling them what to do with victory. From now on, America is going to be immobilized. It's all rather simple, really, but I haven't time to explain how simple it is because the explanation is bloody complicated."" ""You still haven't told me why you have passed on this fantastic story to me,"" I pointed out. ""Oh, that? It's just this, my boy. Sell the war short! Sell it short! You must use all the funds that Ribbentrop gave you to get a real nest-egg. With Germany defeated, our intelligence will need funds--decentralized funds--and this is your chance to do an important job. I don't care what the Foreign Minister told you to do with the money. Forget him--he's a dead duck, anyway. Just take the cash and sell the war short. Make a killing and then we'll be able to finance future operations."" After Roscommon had made another of his abrupt departures, I buzzed for Arthurjean and told her to ask my partners to come in. Wasson was the same as he had been before--plump, dark-haired and energetic. Philip Cone was taller, fair-haired, blue-eyed, with a quiet manner and a sleepy expression. ""Morning, Graham. Morning, Phil,"" I greeted them. ""The other day, Graham, you got",The Rat Race
"me up so I can see the intelligence people here and give me a chance to convince them that--"" I paused. ""Convince them of what?"" he asked tartly. ""See here, Mr. Lamb,"" I said. ""I'm in a hell of a personal jam. For personal reasons I'm trying to clear things up. Believe it or not, this business about the sinking of the Alaska and the thorium bomb is the least of my troubles. I've got the damndest case of loss of memory I've ever heard of. As Winfred S. Tompkins I can only remember as far back as April second, but I can remember years before that as somebody else. That's how I happen to know about the loss of the Alaska."" ""How?"" he asked. ""According to your theory, everybody aboard her is dead."" I nodded. ""Just the same, I was on the ship when she blew up--in my dream, I mean. If you give me a chance to talk to the intelligence heads, I think I can prove to their satisfaction not only that I know what I'm talking about but that my knowledge is perfectly legitimate."" Lamb grinned. ""The Bureau is in enough fights as it is without being accused of sending a screw-ball around to bother the heads of G-2 and O.N.I."" I leaned forward. ""I can see your point,"" I admitted. ""I know that in the Navy everybody is out to cut everybody else's throat. It must be worse when two different Government Bureaus are involved.""",The Rat Race
"Ah does know."" As I walked out into the bright cool air of Lenox Avenue, I felt relieved. Madame la Lune was an interesting enough type. She obviously had the primitive sense of second sight, intuition, whatever it is, that let her penetrate behind human appearances. The medium business was just a trade trick. In Africa or Haiti she could have been a witch-doctor with a pet snake. In New Orleans, even, she would be a voodoo priestess. Here in Harlem, she had become a medium. Of course, she was a fraud, but how had she imitated the barking of the Great Dane? Then I laughed so loudly that a passing colored man sheered violently away from me. Of course, that was it. I had been right all the time. This was Harcourt's work. He had recommended Madame la Lune to me and then told her how to behave. Damn his insolence! I stopped dead and only stirred when the violent and prolonged sounding of an automobile horn reminded me that I was standing in the middle of a cross-street. How did Harcourt know about Ponto when he had never seen him? And how could he tell the medium how to imitate Ponto's bark? On the next corner was a dive--a saloon that advertised ""Attractions"" and from whose doors welled the jungle thumping of Harlem jazz. I slipped in and sat down at a corner table. A tall, colored girl, whose scanty white silk blouse was not designed to conceal",The Rat Race
"the air and I really prefer my trees with their clothes on--and found a gnarled little man who reeked of saddle-soap and servility. ""Well, sir, Mr. Tompkins,"" he beamed the Old Retainer at me. ""That dog of yours had a close call, a mighty close call. Thought he was a sure-enough goner. Tried everything: injections, oxygen, iron lung, enema. No dice. Then yesterday afternoon he just lay down and went to sleep and I thought, 'My! Won't Mr. Tompkins feel bad!' But he woke up, large as life and twice as natural, and began carrying on so that I guess he wanted to come home to his folks. He's a mite weak, Mr. Tompkins, very weak I might say, but he'll get well quicker here than at my place and I'll pop in every other day to keep track of him. Never did see anything like the recovery that dog made in all my born days. Now about his bowels--"" I waited until he had to draw a breath and made swift to congratulate him on his professional skill. ""I wouldn't have lost Ponto for a thousand dollars,"" I said. ""Let's get him out of your car and up in my bedroom,"" I added. ""He's been like a member of the family and--"" A series of deep bass backs interrupted me, followed by ominous sounds of a heavy body hurling itself recklessly around inside a small enclosed space. ""There!"" said the vet. ""He recognized your voice. Come on, Ponto. I'll",The Rat Race
"nodded majestically. ""Once is enough,"" I said, ""and you can be thankful I don't report you to the Kennel Club for bootlegging thoroughbred puppies. Ponto comes with me--now."" ""Yes, sir, Mr. Tompkins,"" the vet agreed humbly. Dalrymple was a broken man but Ponto was not a broken dog. However, marriage coming so soon after distemper had curbed his spirit and he slouched into the Packard. As soon as I was out on the main road again, I stepped on the accelerator, heading the car southward in the general direction of White Plains. Ponto sat panting on the seat beside me, but in his weary eye I saw all the Westchester stock-brokers who had ever annoyed me. I also saw Winnie, and Winnie was to die. I admit that I was day-dreaming a bit as I rounded the turn. In any case, I was driving fast and had not fully accustomed myself to handling the Packard. The other automobile backed violently out of the driveway on the right, the dope of a driver not looking to see if there was any traffic coming. I slapped my foot down on the brake, missed and hit the accelerator. The Packard gave a wild leap ahead. The other car--a battered old Chevrolet--completely blocked the road. I jammed on the hand-brake and twisted the steering gear so that the Packard ran up the bank of an elderly apple-tree. My head snapped forward, there was a blinding flash and then complete blackness. * * * *",The Rat Race
"twice, so I was never subjected to the usual double-check by which the Navy kept its officer-corps purged of subversive taints and doubtful loyalties.) So I had a first-rate assignment, by the usual combination of boot-licking and ""yessing"" which marks a good P.R.O. It was on the first night in Jap waters, after we had cleared the radius of the Naval Air Station at Adak, that Professor Chalmis asked me to accompany him to the magazine. He said that his orders were to make effective disclosure of the mechanics of the thorium bomb as soon as we were clear of the Aleutians. Incidentally, he, I and Alaska's commander, Captain Horatio McAllister, U.S.N., were the only people aboard who knew the real nature of Operation Octopus. The others had been alerted, via latrine rumor, that we were engaged in a sneak-raid on Hokkaido. The thorium bomb, Chalmis told me, had been developed by the Navy, parallel to other hitherto unsuccessful experiments conducted by the Army with uranium. The thorium bomb utilized atomic energy, on a rather low and inefficient basis by scientific standards, but was yet sufficiently explosive to destroy a whole city. He proposed to show me the bomb itself, so that I could describe its physical appearance, and to brief me on the mechanics of its detonation, leaving to the Navy scientists at Washington a fuller report on the whole subject of atomic weapons. He had passes, signed by Captain McAllister, to admit us to the magazine and proposed,",The Rat Race
"a charge under the Espionage Act, communicating with the enemy. Joe was vague but it sounded plenty tough. The S.E.C.'s passed out word to be cagey in trading with you. They can't black-list you or freeze your funds without a hearing, but they sure can put on the heat. How much did Willamer want you to put into his racket?"" ""Half a million,"" I told him. ""One hundred thousand now and the rest in thirty days."" Merry Vail drew a wry face, sucked in his lips and signaled to Tammy for another drink. ""As a member of the Bar and an officer of the court,"" he remarked, ""I can't advise you to pay blackmail. On the other hand, if you could see your way to making a substantial investment in the Inter-Alia Corporation, it might make things much pleasanter all around."" I shook my head. ""No, Merry,"" I told him, ""and you are through as my attorney. I'll take my chances without a lawyer from now on, if that's the sort of advice I pay you for. I don't mind a gamble but these boys figure to use malaria to put a financial squeeze on the whole world. Ever see a man die of malignant malaria, Merry? It's not nice and it's not necessary, if you have atabrine or quinine. No, damn it, you go peddle your papers and I'll fight this out alone. Tammy,"" I added. ""Get me the office, please. I want to talk to Mr. Cone again.""",The Rat Race
"him a new shot of Bourbon and water--his fifth. ""Mr. Tompkins,"" he said at last. ""I'm drinking your liquor in your house--or Miss Briggs' apartment, whichever it is--and it's not for me to call you a liar."" ""Don't you dare!"" Arthurjean warned him. ""Not while I'm around, G-Man or no G-Man. Say, what do the initials A. J. stand for in your name? Abba Jabba?"" ""What do you think? Andrew Jackson, of course. No, Mr. Tompkins, I won't call you a liar because, to tell the truth, I'm not sure that you are. Lots of funny things have happened in this war. This might have happened. But I can't do anything about it."" ""Can't you at least check on the Jacklin angle?"" I asked. Harcourt shook his head. ""Before I could do any checking, I'd have to report my reasons to the chief. If I was asked for a reason, I'd have to explain that I had grounds for thinking that Commander Jacklin's soul--and the F.B.I. has never established a policy on souls--had been blown from the Aleutians clear into Westchester County and is now running round in the body of Winfred S. Tompkins, stock broker. That report from me would go from my chief right up to J. Edgar Hoover, the Attorney-General, the Joint Chiefs of Staff, the Cabinet and President Roosevelt. Now, wouldn't that look nice on my record? Wouldn't that just put me right in line for promotion? Be reasonable, you two. I'm not saying I don't",The Rat Race
"who have spent _years_ in Russia."" ""If I am ever allowed to tell you who Von Bieberstein really is,"" I told the General, ""you will understand why I am not allowed to discuss it with you now. This is a matter for the Big Three. It is out of my hands entirely."" At the gate of the White House drive I was suddenly halted by a piercing ""Hi!"" It was Virginia Rutherford. She dodged her way between two stalwart sentries and took my arm. ""Winnie!"" she cooed, as soon as we were across Pennsylvania Avenue, ""you utter devil!"" It seemed safest to say nothing. ""Winnie,"" she continued. ""Do you realize that the Army of the United States dragged me out of bed yesterday morning and flew me down here just to discover that you are a bigger liar than I thought you were?"" ""Please don't blame me for General Wakely,"" I told her. ""He's an Eagle Scout in high places. I was getting on fine until you showed up, and please don't raise your voice at me. If I know the Army, you and I are being tailed right now by the counter-intelligence."" Virginia snuggled closer to me, as we dodged through the crowd in LaFayette Park watching the White House. ""To think,"" she said dreamily, ""that all this time you have been an American secret service agent. Ain't that something?"" Again it seemed safest to say nothing. ""Yes, Winnie Tompkins, super-sleuth!"" she continued with an edge on her voice",The Rat Race
"Colonel Finogan knows where they are and what price will buy them. Commander Coonley is in the same position on Navy Supplies. Between him and Finogan there isn't an ounce of anything from parachute-silk to bull-dozers which we can't locate. As for me, I watch the way money and markets move here in Wall Street."" I finished my drink. ""That sounds wonderful, Mr. Willamer, but what has it got to do with me? You have the makings of a ten million dollar corporation between the four of you."" Willamer raised a soft, white, well-manicured hand in a traffic-stopping gesture. ""All but one thing, Tompkins,"" he said. ""We haven't got working capital to exploit this set-up. That's where you come in. Tompkins, Wasson & Cone controls between three and five million dollars and are smart operators. So long as you stuck to conservative methods, no dice for Inter-Alia, but when I saw you gambling on the early end of the war, I said to myself, this is where we can do business with Tompkins."" ""How much do you need?"" I asked. ""Three hundred thousand would be enough to start with,"" Willamer reckoned. ""Half a million,"" Finogan amended. ""Say you need half a million to start with and I put it up, what do I get out of it?"" I demanded. Willamer looked a little secretive. ""Well, Tompkins,"" he admitted. ""You'll get good security for your money, of course, and a share in what we make. Say a fifth, since there are",The Rat Race
"told you to stay out of this house--and it's my home, too--and now I find you here. Please go or I'll call the police."" The two women exchanged appraising glances which suggested that they were both thoroughly enjoying the touch of melodrama that had come into their well-fed lives. ""No, it's my fault for letting her in,"" I said. ""She sent in word by Mary--"" ""You mean Myrtle."" ""--that she would like to see me. I agreed to do so, so you can't blame her. We talked things over and decided that it's all off--a few moments of madness, but that's all, and not worth wrecking two marriages for. Isn't that so, Mrs. Rutherford?"" Virginia shook her head. ""No, Winnie, it is not so. Jimmie, I came here with that gun. It wasn't loaded but the next time it will be. I made Myrtle or whatever her name is show me in and I told her I would shoot Winnie if she gave the alarm. Then I told him what I know about him."" ""And what is that?"" my wife asked. ""That he is not Winnie at all,"" Virginia declared. ""That he is an imposter, that he and perhaps you had done away with poor old Winnie. I told him that I wouldn't tell his secret if he paid me to keep silent. And he told me to call the police."" My wife went over to her and took her hand. ""Poor, darling Virginia,"" she murmured, ""why don't you go",The Rat Race
